locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
b0268,yagE,,282278,283186,+,CP4-6 prophage%3B putative 2-keto-3-deoxygluconate aldolase,Amino acid transport and metabolism,P75682
b0269,yagF,,283201,285168,+,CP4-6 prophage%3B D-xylonate dehydratase,Amino acid transport and metabolism,P77596
b0270,yagG,,285395,286777,+,putative D-xylonate transporter YagG,Carbohydrate transport and metabolism,P75683
b0271,yagH,,286789,288399,+,CP4-6 prophage%3B putative xylosidase/arabinosidase,Carbohydrate transport and metabolism,P77713
b0272,xynR,,288404,289162,-,CP4-6 prophage%3B DNA-binding transcriptional repressor XynR,Transcription,P77300
b0273,argF,,289301,290305,-,CP4-6 prophage%3B ornithine carbamoyltransferase ArgF,Amino acid transport and metabolism,P06960
b4688,ykgS,,290510,290638,+,CP4-6 prophage%3B protein YkgS,Function unknown,UPI0002C9E6EE
b0274,insB-3,,290649,291152,-,IS1 protein InsB,"Replication, recombination and repair",P0CF26
b0275,insA-3,,291071,291346,-,IS1 protein InsA,"Replication, recombination and repair",P0CF08
b0276,yagJ,,291500,292231,+,CP4-6 prophage%3B protein YagJ,Transcription,UPI000013A0A9
b0277,yagK,,292322,292948,-,CP4-6 prophage%3B uncharacterized protein YagK,Function unknown,P77657
b0278,yagL,,293220,293918,-,CP4-6 prophage%3B resolvase-like catalytic domain-containing protein YagL,"Replication, recombination and repair",P77607
b0279,yagM,,293945,294799,-,CP4-6 prophage%3B protein YagM,No COG annotation,P71296
b4729,ykgV,,294918,295142,-,protein YkgV,No COG annotation,UPI0001DE566D
b0280,yagN,,295139,295579,-,CP4-6 prophage%3B protein YagN,No COG annotation,P71297
b0281,intF,,295696,297096,-,CP4-6 prophage%3B putative phage integrase,"Translation, ribosomal structure and biogenesis",P71298
b0282,yagP,,297381,297791,-,putative LysR family substrate binding domain-containing protein YagP,Transcription,UPI000013A0AE
b0283,paoD,,297770,298726,-,molybdenum cofactor insertion chaperone for PaoABC,"Post-translational modification, protein turnover,and chaperones",P77183
b0284,paoC,,298736,300934,-,aldehyde dehydrogenase: molybdenum cofactor-binding subunit,Nucleotide transport and metabolism,P77489
b0285,paoB,,300931,301887,-,aldehyde dehydrogenase%2C FAD-binding subunit,Nucleotide transport and metabolism,P77324
b0286,paoA,,301884,302573,-,aldehyde dehydrogenase%2C Fe-S subunit,Nucleotide transport and metabolism,P77165
b0287,yagU,,302991,303605,+,inner membrane protein that contributes to acid resistance,Function unknown,P0AAA1
b0288,ykgJ,,303853,304182,-,putative zinc- or iron-chelating domain-containing protein YkgJ,Function unknown,P0AAL9
b0289,ecpE,,304495,305205,-,putative fimbrial chaperone EcpE,Cell motility,P77263
b0290,ecpD,,305174,306817,-,fimbrial adhesin EcpD,Function unknown,P77694
b0291,ecpC,,306807,309332,-,putative fimbrial usher protein EcpC,Cell motility,P77802
b0292,ecpB,,309358,310026,-,putative fimbrial chaperone EcpB,Cell wall/membrane/envelope biogenesis,P77188
b0293,ecpA,,310084,310671,-,common pilus major subunit,Function unknown,P0AAA3
b0294,ecpR,,310746,311336,-,DNA-binding transcriptional dual regulator MatA,Transcription,P71301
b0295,ykgL,,312112,312339,+,uncharacterized protein YkgL,No COG annotation,P56257
b4506,ykgO,,312374,312514,-,putative ribosomal protein,"Translation, ribosomal structure and biogenesis",Q2EEQ2
b0296,ykgM,,312514,312777,-,putative ribosomal protein,"Translation, ribosomal structure and biogenesis",P0A7N1
b4671,ykgR,,313141,313242,-,putative membrane protein YkgR,No COG annotation,C1P5Z8
b4630,ykgP,,313716,313805,-,putative oxidoreductase,Energy production and conversion,
b0297,eaeH,,314357,315244,+,putative porin domain-containing protein EaeH,Cell wall/membrane/envelope biogenesis,
b0298,insE-1,,315291,315590,+,IS3 element protein InsE,"Replication, recombination and repair",P0CF66
b0299,insF-1,,315587,316453,+,IS3 element protein InsF,"Replication, recombination and repair",P0CF79
b0300,ykgA,,316450,317136,-,putative DNA-binding transcriptional regulator YkgA,Transcription,
b0301,rclC,,317726,318319,-,reactive chlorine species resistance protein C,Function unknown,P75685
b0303,rclB,,318331,318567,-,DUF1471 domain-containing protein RclB,Function unknown,P75687
b0304,rclA,,318676,320001,-,putative pyridine nucleotide-disulfide oxidoreductase RclA,Energy production and conversion,P77212
b0305,rclR,,320227,321081,+,DNA-binding transcriptional activator RclR,Transcription,P77379
b0306,ykgE,,321608,322327,+,putative lactate utilization oxidoreductase YkgE,Energy production and conversion,P77252
b0307,ykgF,,322338,323765,+,putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain,Energy production and conversion,P77536
b0308,ykgG,,323758,324453,+,DUF162 domain-containing lactate utilization protein YkgG,Function unknown,P77433
b0310,ykgH,,324696,325364,-,uncharacterized protein YkgH,No COG annotation,P77180
b0311,betA,,325577,327247,-,choline dehydrogenase,Amino acid transport and metabolism,P17444
b0312,betB,,327261,328733,-,betaine aldehyde dehydrogenase,Energy production and conversion,P17445
b0313,betI,,328747,329334,-,DNA-binding transcriptional repressor BetI,Transcription,P17446
b0314,betT,,329463,331496,+,choline:H(+) symporter,Cell wall/membrane/envelope biogenesis,P0ABC9
b4730,yahV,,331802,331876,+,protein YahV,No COG annotation,UPI000E466563
b0315,pdeL,,332371,333459,+,DNA-binding transcriptional activator/c-di-GMP phosphodiesterase PdeL,Transcription,P21514
b0316,yahB,,333501,334433,-,putative LysR-type DNA-binding transcriptional regulator YahB,Transcription,P77700
b0317,yahC,,334525,335022,-,uncharacterized protein YahC,Function unknown,P77219
b0318,yahD,,335280,335885,+,ankyrin repeat-containing protein YahD,Function unknown,P77736
b0319,yahE,,335925,336788,+,DUF2877 domain-containing protein YahE,Function unknown,P77297
b0320,yahF,,336778,338325,+,putative acyl-CoA synthetase YahF,Energy production and conversion,P77187
b0321,yahG,,338325,339743,+,DUF1116 domain-containing protein YahG,Energy production and conversion,P77221
b0322,yahH,,339793,340089,+,putative uncharacterized protein YahH,No COG annotation,UPI0000673DAE
b0323,yahI,,340165,341115,+,carbamate kinase-like protein YahI,Amino acid transport and metabolism,P77624
b0324,yahJ,,341125,342507,+,putative deaminase with metallo-dependent hydrolase domain,Nucleotide transport and metabolism,P77554
b0325,yahK,,342884,343933,+,aldehyde reductase%2C NADPH-dependent,Function unknown,P75691
b0326,yahL,,344176,344991,+,uncharacterized protein YahL,No COG annotation,P77393
b0327,yahM,,345404,345649,+,uncharacterized protein YahM,No COG annotation,P75692
b0328,yahN,,345666,346337,-,putative amino acid exporter,Amino acid transport and metabolism,P75693
b0329,yahO,,346484,346759,+,DUF1471 domain-containing protein YahO,Function unknown,P75694
b0330,prpR,,346857,348443,-,DNA-binding transcriptional dual regulator PrpR,Transcription,P77743
b0331,prpB,,348682,349572,+,2-methylisocitrate lyase,Carbohydrate transport and metabolism,P77541
b0333,prpC,,350012,351181,+,2-methylcitrate synthase,Energy production and conversion,P31660
b0334,prpD,,351215,352666,+,2-methylcitrate dehydratase,Function unknown,P77243
b0335,prpE,,352706,354592,+,propionyl-CoA synthetase,Lipid transport and metabolism,P77495
b0336,codB,,354922,356181,+,cytosine transporter,Nucleotide transport and metabolism,P0AA82
b0337,codA,,356171,357454,+,cytosine/isoguanine deaminase,Nucleotide transport and metabolism,P25524
b0338,cynR,,357791,358690,-,DNA-binding transcriptional dual regulator CynR,Transcription,P27111
b0339,cynT,,358799,359458,+,carbonic anhydrase 1,Inorganic ion transport and metabolism,P0ABE9
b0340,cynS,,359489,359959,+,cyanase,Inorganic ion transport and metabolism,P00816
b0341,cynX,,359992,361146,+,cyanate transporter,Inorganic ion transport and metabolism,P17583
b0342,lacA,,361249,361860,-,galactoside O-acetyltransferase,Function unknown,P07464
b0343,lacY,,361926,363179,-,lactose permease,Inorganic ion transport and metabolism,P02920
b0344,lacZ,,363231,366305,-,beta-galactosidase,Carbohydrate transport and metabolism,G0ZKW2
b0345,lacI,,366428,367510,-,DNA-binding transcriptional repressor LacI,Transcription,P03023
b0346,mhpR,,367587,368420,-,DNA-binding transcriptional activator MhpR,Transcription,P77569
b0347,mhpA,,368611,370275,+,putative 3-(3-hydroxyphenyl)propanoate/3-hydroxycinnamate hydroxylase,Energy production and conversion,P77397
b0348,mhpB,,370277,371221,+,3-carboxyethylcatechol 2%2C3-dioxygenase,Function unknown,P0ABR9
b0349,mhpC,,371239,372105,+,2-hydroxy-6-ketonona-2%2C4-dienedioate hydrolase,Function unknown,P77044
b0350,mhpD,,372115,372924,+,2-hydroxypentadienoate hydratase,"Secondary metabolites biosynthesis, transport, and catabolism",P77608
b0351,mhpF,,372921,373871,+,acetaldehyde dehydrogenase (acylating),"Secondary metabolites biosynthesis, transport, and catabolism",P77580
b0352,mhpE,,373868,374881,+,4-hydroxy-2-oxovalerate aldolase,Amino acid transport and metabolism,P51020
b0353,mhpT,,375459,376670,+,3-hydroxyphenylpropionate/3-hydroxycinnamate:H(+) symporter,Inorganic ion transport and metabolism,P77589
b0354,yaiL,,376772,377311,+,DUF2058 domain-containing protein YaiL,Function unknown,P51024
b0355,frmB,,377535,378368,-,S-formylglutathione hydrolase FrmB,Function unknown,P51025
b0356,frmA,,378462,379571,-,S-(hydroxymethyl)glutathione dehydrogenase,Energy production and conversion,P25437
b0357,frmR,,379606,379881,-,DNA-binding transcriptional repressor FrmR,Transcription,P0AAP3
b0358,yaiO,,380069,380842,-,outer membrane protein YaiO,No COG annotation,Q47534
b4579,yaiX,,380844,381260,-,putative acyltransferase%2C N-terminal fragment,"Translation, ribosomal structure and biogenesis",
b0360,insC-1,,381351,381716,+,IS2 element protein InsA,"Replication, recombination and repair",P0CF40
b0361,insD-1,,381674,382579,+,IS2 element protein,"Replication, recombination and repair",P0CF53
b0363,yaiP,,382739,383935,-,putative glucosyltransferase,Cell wall/membrane/envelope biogenesis,Q47536
b4731,ykiC,,383960,384079,+,protein YkiC,No COG annotation,UPI000E466553
b0364,yaiS,,384059,384616,-,putative deacetylase YaiS,Function unknown,P71311
b0365,tauA,,385232,386194,+,taurine ABC transporter periplasmic binding protein,Inorganic ion transport and metabolism,Q47537
b0366,tauB,,386207,386974,+,taurine ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,Q47538
b0367,tauC,,386971,387798,+,taurine ABC transporter membrane subunit,Inorganic ion transport and metabolism,Q47539
b0368,tauD,,387795,388646,+,taurine dioxygenase,"Secondary metabolites biosynthesis, transport, and catabolism",P37610
b0369,hemB,,388753,389727,-,porphobilinogen synthase,Coenzyme transport and metabolism,P0ACB2
b4580,yaiT,,390251,391708,+,putative autotransporter YaiT,Cell wall/membrane/envelope biogenesis,
b0372,insF-2,,391739,392605,-,IS3 element protein InsF,"Replication, recombination and repair",P0CF79
b0373,insE-2,,392602,392901,-,IS3 element protein InsE,"Replication, recombination and repair",P0CF66
b0375,iprA,,394506,395129,+,putative DNA-binding transcriptional regulator IprA,Transcription,P0AAP5
b0376,ampH,,395130,396287,-,peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase,Cell wall/membrane/envelope biogenesis,P0AD70
b0377,sbmA,,396639,397859,+,peptide antibiotic/peptide nucleic acid transporter,"Intracellular trafficking, secretion, and vesicular transport",P0AFY6
b0378,yaiW,,397872,398966,+,surface-exposed outer membrane lipoprotein,Function unknown,P77562
b0379,yaiY,,399025,399333,-,inner membrane protein,Function unknown,P0AAP7
b0380,yaiZ,,399593,399805,+,DUF2754 domain-containing protein YaiZ,Function unknown,P0AAQ0
b0381,ddlA,,399829,400923,-,D-alanine--D-alanine ligase A,Nucleotide transport and metabolism,P0A6J8
b0382,iraP,,401386,401646,+,anti-adaptor protein for sigma(S) stabilization,"Translation, ribosomal structure and biogenesis",P0AAN9
b0383,phoA,,401747,403162,+,alkaline phosphatase,Inorganic ion transport and metabolism,P00634
b0384,psiF,,403281,403601,+,PsiF family protein,Function unknown,P0AFM4
b0385,dgcC,,403703,404818,+,diguanylate cyclase DgcC,Signal transduction mechanisms,P0AAP1
b0386,proC,,404835,405644,-,pyrroline-5-carboxylate reductase,Amino acid transport and metabolism,P0A9L8
b0387,yaiI,,405764,406222,+,DUF188 domain-containing protein YaiI,Function unknown,P0A8D3
b0388,aroL,,406405,406929,+,shikimate kinase 2,Nucleotide transport and metabolism,P0A6E1
b0389,yaiA,,406979,407170,+,protein YaiA,Function unknown,P0AAN5
b0390,aroM,,407428,408105,+,protein AroM,Amino acid transport and metabolism,P0AE28
b0391,ppnP,,408177,408461,+,nucleoside phosphorylase PpnP,Function unknown,P0C037
b0392,ykiA,,408609,408950,+,DUF2773 domain-containing protein YkiA,Function unknown,
b4732,ykiD,,408947,409030,+,protein YkiD,No COG annotation,UPI00045A67BA
b0393,rdgC,,409108,410019,-,nucleoid-associated protein RdgC,"Translation, ribosomal structure and biogenesis",P36767
b0394,mak,,410144,411052,+,manno(fructo)kinase,Carbohydrate transport and metabolism,P23917
b0396,araJ,,411297,412481,-,putative transport protein AraJ,Amino acid transport and metabolism,P23910
b0397,sbcC,,412607,415753,-,ATP dependent%2C structure specific DNA nuclease - SbcC subunit,"Replication, recombination and repair",P13458
b0398,sbcD,,415750,416952,-,ATP dependent%2C structure specific DNA nuclease - SbcD subunit,"Replication, recombination and repair",P0AG76
b0399,phoB,,417142,417831,+,DNA-binding transcriptional dual regulator PhoB,Transcription,P0AFJ5
b0400,phoR,,417889,419184,+,sensory histidine kinase PhoR,Signal transduction mechanisms,P08400
b0401,brnQ,,419591,420910,+,branched chain amino acid transporter BrnQ,Amino acid transport and metabolism,P0AD99
b0402,proY,,420986,422359,+,putative transporter ProY,Amino acid transport and metabolism,P0AAE2
b0403,malZ,,422518,424332,+,maltodextrin glucosidase,Carbohydrate transport and metabolism,P21517
b0404,acpH,,424337,424918,-,acyl carrier protein phosphodiesterase,Lipid transport and metabolism,P21515
b0405,queA,,425011,426081,+,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase,Nucleotide transport and metabolism,P0A7F9
b0406,tgt,,426137,427264,+,tRNA-guanine transglycosylase,Nucleotide transport and metabolism,P0A847
b0407,yajC,,427287,427619,+,Sec translocon accessory complex subunit YajC,"Intracellular trafficking, secretion, and vesicular transport",P0ADZ7
b0408,secD,,427647,429494,+,Sec translocon accessory complex subunit SecD,"Intracellular trafficking, secretion, and vesicular transport",P0AG90
b0409,secF,,429505,430476,+,Sec translocon accessory complex subunit SecF,"Intracellular trafficking, secretion, and vesicular transport",P0AG93
b0410,yajD,,430605,430952,+,HNH nuclease family protein,Defense mechanisms,P0AAQ2
b0411,tsx,,431129,432013,-,nucleoside-specific channel-forming protein Tsx,Cell wall/membrane/envelope biogenesis,P0A927
b0412,yajI,,432312,432851,-,putative lipoprotein YajI,Cell wall/membrane/envelope biogenesis,P46122
b0413,nrdR,,433002,433451,+,NrdR transcriptional repressor,Transcription,P0A8D0
b0414,ribD,,433455,434558,+,fused diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase,Coenzyme transport and metabolism,P25539
b0415,ribE,,434647,435117,+,6%2C7-dimethyl-8-ribityllumazine synthase,Coenzyme transport and metabolism,P61714
b0416,nusB,,435137,435556,+,transcription antitermination protein NusB,Transcription,P0A780
b0417,thiL,,435634,436611,+,thiamine monophosphate kinase,Nucleotide transport and metabolism,P0AGG0
b0418,pgpA,,436589,437107,+,phosphatidylglycerophosphatase A,Lipid transport and metabolism,P18200
b0419,yajO,,437161,438135,-,1-deoxyxylulose-5-phosphate synthase YajO,Energy production and conversion,P77735
b0420,dxs,,438315,440177,-,1-deoxy-D-xylulose-5-phosphate synthase,Nucleotide transport and metabolism,P77488
b0421,ispA,,440202,441101,-,geranyl diphosphate/farnesyl diphosphate synthase,Coenzyme transport and metabolism,P22939
b0422,xseB,,441101,441343,-,exodeoxyribonuclease VII subunit XseB,"Replication, recombination and repair",P0A8G9
b0423,thiI,,441549,442997,+,tRNA uridine 4-sulfurtransferase,Nucleotide transport and metabolism,P77718
b0424,yajL,,443051,443641,-,protein/nucleic acid deglycase 3,Function unknown,Q46948
b0425,panE,,443604,444515,-,2-dehydropantoate 2-reductase,Coenzyme transport and metabolism,P0A9J4
b0426,yajQ,,444683,445174,+,nucleotide binding protein,Function unknown,P0A8E7
b0427,yajR,,445302,446666,-,putative major facilitator superfamily transport protein YajR,Amino acid transport and metabolism,P77726
b0428,cyoE,,446815,447705,-,heme O synthase,Coenzyme transport and metabolism,P0AEA5
b0429,cyoD,,447717,448046,-,cytochrome bo3 ubiquinol oxidase subunit 4,Energy production and conversion,P0ABJ6
b0430,cyoC,,448046,448660,-,cytochrome bo3 ubiquinol oxidase subunit 3,Energy production and conversion,P0ABJ3
b0431,cyoB,,448650,450641,-,cytochrome bo3 ubiquinol oxidase subunit 1,Energy production and conversion,P0ABI8
b0432,cyoA,,450663,451610,-,cytochrome bo3 ubiquinol oxidase subunit 2,Energy production and conversion,P0ABJ1
